ip,ms,x,y,z,
192.168.1.109,6014,-0.10546875,-0.80078125,1.103515625,
192.168.1.109,6017,-0.10546875,-0.755859375,1.095703125,
192.168.1.109,6019,-0.103515625,-0.689453125,1.03515625,
192.168.1.109,6022,-0.08984375,-0.619140625,0.986328125,
192.168.1.109,6024,-0.052734375,-0.5625,0.95703125,
192.168.1.109,6027,-0.046875,-0.48828125,0.91015625,
192.168.1.109,6029,-0.03515625,-0.41015625,0.873046875,
192.168.1.109,6032,-0.0234375,-0.330078125,0.791015625,
192.168.1.109,6035,-0.013671875,-0.244140625,0.7578125,
192.168.1.109,6037,0.005859375,-0.1484375,0.685546875,
192.168.1.109,6040,0.00390625,-0.056640625,0.630859375,
192.168.1.109,6042,0.01171875,0.0234375,0.59765625,
192.168.1.109,6045,0.013671875,0.107421875,0.56640625,
192.168.1.109,6048,0.0078125,0.205078125,0.515625,
192.168.1.109,6050,-0.0078125,0.291015625,0.50390625,
192.168.1.109,6053,-0.013671875,0.384765625,0.49609375,
192.168.1.109,6056,-0.00390625,0.623046875,0.611328125,
192.168.1.109,6060,-0.037109375,0.517578125,0.326171875,
192.168.1.109,6062,0.060546875,0.64453125,0.49609375,
192.168.1.109,6065,0.021484375,0.7109375,0.556640625,
192.168.1.109,6068,0.01953125,0.796875,0.638671875,
192.168.1.109,6070,0.0390625,0.857421875,0.67578125,
192.168.1.109,6073,0.05078125,0.912109375,0.71484375,
192.168.1.109,6077,0.06640625,0.966796875,0.84765625,
192.168.1.109,6079,0.056640625,1.013671875,0.90234375,
192.168.1.109,6082,0.068359375,1.03515625,0.94921875,
192.168.1.109,6084,0.0859375,1.046875,1.005859375,
192.168.1.109,6088,0.107421875,1.037109375,1.087890625,
192.168.1.109,6091,0.12890625,1.052734375,1.14453125,
192.168.1.109,6093,0.123046875,1.0546875,1.18359375,
192.168.1.109,6096,0.115234375,1.037109375,1.26953125,
192.168.1.109,6098,0.126953125,1.015625,1.326171875,
192.168.1.109,6101,0.142578125,0.99609375,1.357421875,
192.168.1.109,6103,0.125,0.974609375,1.38671875,
192.168.1.109,6106,0.10546875,0.943359375,1.42578125,
192.168.1.109,6108,0.11328125,0.92578125,1.41796875,
192.168.1.109,6111,0.123046875,0.888671875,1.421875,
192.168.1.109,6113,0.109375,0.859375,1.427734375,
192.168.1.109,6116,0.119140625,0.814453125,1.41015625,
192.168.1.109,6118,0.115234375,0.779296875,1.396484375,
192.168.1.109,6121,0.125,0.73046875,1.35546875,
192.168.1.109,6123,0.119140625,0.69921875,1.298828125,
192.168.1.109,6126,0.109375,0.669921875,1.27734375,
192.168.1.109,6128,0.107421875,0.654296875,1.240234375,
192.168.1.109,6131,0.103515625,0.630859375,1.193359375,
192.168.1.109,6133,0.09375,0.60546875,1.14453125,
192.168.1.109,6136,0.103515625,0.58203125,1.08203125,
192.168.1.109,6139,0.09375,0.54296875,1.0390625,
192.168.1.109,6141,0.0859375,0.509765625,0.984375,
192.168.1.109,6144,0.076171875,0.474609375,0.9296875,
192.168.1.109,6146,0.083984375,0.439453125,0.869140625,
192.168.1.109,6149,0.09765625,0.404296875,0.8203125,
192.168.1.109,6151,0.111328125,0.34375,0.779296875,
192.168.1.109,6154,0.0859375,0.275390625,0.734375,
192.168.1.109,6156,0.1015625,0.203125,0.693359375,
192.168.1.109,6159,0.08984375,0.14453125,0.66796875,
192.168.1.109,6162,0.068359375,0.091796875,0.66796875,
192.168.1.109,6164,0.0703125,0.025390625,0.619140625,
192.168.1.109,6167,0.046875,-0.03125,0.623046875,
192.168.1.109,6169,0.033203125,-0.087890625,0.6015625,
192.168.1.109,6172,0.025390625,-0.142578125,0.58984375,
192.168.1.109,6174,0.01953125,-0.185546875,0.583984375,
192.168.1.109,6177,0.01953125,-0.24609375,0.59765625,
192.168.1.109,6180,0.017578125,-0.30078125,0.609375,
192.168.1.109,6182,0.005859375,-0.34375,0.59375,
192.168.1.109,6185,0.00390625,-0.380859375,0.603515625,
192.168.1.109,6187,0.01171875,-0.419921875,0.607421875,
192.168.1.109,6190,-0.001953125,-0.44921875,0.59765625,
192.168.1.109,6193,0.0,-0.494140625,0.66015625,
192.168.1.109,6195,0.0078125,-0.5078125,0.62890625,
192.168.1.109,6199,0.0234375,-0.564453125,0.67578125,
192.168.1.109,6202,0.01171875,-0.587890625,0.705078125,
192.168.1.109,6204,0.01171875,-0.6015625,0.7265625,
192.168.1.109,6207,0.01953125,-0.6171875,0.74609375,
192.168.1.109,6209,0.021484375,-0.638671875,0.77734375,
192.168.1.109,6212,0.021484375,-0.65234375,0.794921875,
192.168.1.109,6214,0.015625,-0.666015625,0.81640625,
192.168.1.109,6217,0.017578125,-0.6796875,0.837890625,
192.168.1.109,6219,0.013671875,-0.693359375,0.859375,
192.168.1.109,6221,0.0078125,-0.703125,0.873046875,
192.168.1.109,6225,0.0,-0.712890625,0.90625,
192.168.1.109,6228,0.0078125,-0.716796875,0.8984375,
192.168.1.109,6231,0.029296875,-0.734375,0.994140625,
192.168.1.109,6233,0.01953125,-0.73046875,0.998046875,
192.168.1.109,6236,0.03125,-0.7265625,1.029296875,
192.168.1.109,6239,0.044921875,-0.703125,1.10546875,
192.168.1.109,6243,0.02734375,-0.68359375,1.1640625,
192.168.1.109,6246,0.037109375,-0.66796875,1.208984375,
192.168.1.109,6248,0.041015625,-0.638671875,1.232421875,
192.168.1.109,6251,0.056640625,-0.619140625,1.27734375,
192.168.1.109,6253,0.0546875,-0.58984375,1.265625,
192.168.1.109,6256,0.060546875,-0.55859375,1.27734375,
192.168.1.109,6259,0.060546875,-0.51953125,1.3046875,
192.168.1.109,6261,0.08203125,-0.494140625,1.275390625,
192.168.1.109,6264,0.076171875,-0.46484375,1.2890625,
192.168.1.109,6266,0.09375,-0.435546875,1.2578125,
192.168.1.109,6269,0.1015625,-0.40234375,1.26171875,
192.168.1.109,6271,0.099609375,-0.38671875,1.248046875,
192.168.1.109,6274,0.115234375,-0.37109375,1.234375,
192.168.1.109,6276,0.1015625,-0.337890625,1.20703125,
192.168.1.109,6279,0.115234375,-0.310546875,1.205078125,
192.168.1.109,6282,0.107421875,-0.2734375,1.21484375,
192.168.1.109,6284,0.091796875,-0.2421875,1.2109375,
192.168.1.109,6287,0.091796875,-0.201171875,1.162109375,
192.168.1.109,6291,0.109375,-0.130859375,1.087890625,
192.168.1.109,6293,0.1171875,-0.095703125,1.05859375,
192.168.1.109,6296,0.12890625,-0.078125,1.00390625,
192.168.1.109,6298,0.12890625,-0.04296875,0.98046875,
192.168.1.109,6301,0.13671875,0.0078125,0.951171875,
192.168.1.109,6304,0.134765625,0.068359375,0.9296875,
192.168.1.109,6306,0.1328125,0.115234375,0.900390625,
192.168.1.109,6309,0.1328125,0.16015625,0.89453125,
192.168.1.109,6311,0.130859375,0.2109375,0.8828125,
192.168.1.109,6314,0.126953125,0.271484375,0.861328125,
192.168.1.109,6317,0.12890625,0.322265625,0.873046875,
192.168.1.109,6321,0.107421875,0.408203125,0.861328125,
192.168.1.109,6323,0.103515625,0.451171875,0.869140625,
192.168.1.109,6326,0.107421875,0.490234375,0.875,
192.168.1.109,6330,0.09375,0.513671875,0.890625,
192.168.1.109,6332,0.10546875,0.517578125,0.876953125,
192.168.1.109,6335,0.103515625,0.5234375,0.8671875,
192.168.1.109,6337,0.08984375,0.517578125,0.90234375,
192.168.1.109,6340,0.099609375,0.509765625,0.91796875,
192.168.1.109,6342,0.109375,0.50390625,0.923828125,
192.168.1.109,6345,0.107421875,0.49609375,0.951171875,
192.168.1.109,6347,0.10546875,0.474609375,0.966796875,
192.168.1.109,6350,0.103515625,0.45703125,1.017578125,
192.168.1.109,6352,0.111328125,0.42578125,1.052734375,
192.168.1.109,6355,0.10546875,0.396484375,1.06640625,
192.168.1.109,6357,0.11328125,0.384765625,1.08984375,
192.168.1.109,6360,0.115234375,0.384765625,1.087890625,
192.168.1.109,6362,0.109375,0.365234375,1.07421875,
192.168.1.109,6365,0.109375,0.357421875,1.09765625,
192.168.1.109,6367,0.134765625,0.333984375,1.091796875,
192.168.1.109,6370,0.12890625,0.326171875,1.076171875,
192.168.1.109,6372,0.1328125,0.294921875,1.056640625,
192.168.1.109,6375,0.142578125,0.28125,1.03125,
192.168.1.109,6377,0.138671875,0.26171875,1.0,
192.168.1.109,6380,0.1328125,0.2421875,0.966796875,
192.168.1.109,6383,0.12890625,0.224609375,0.931640625,
192.168.1.109,6385,0.119140625,0.220703125,0.896484375,
192.168.1.109,6388,0.12109375,0.205078125,0.865234375,
192.168.1.109,6390,0.11328125,0.185546875,0.837890625,
192.168.1.109,6393,0.10546875,0.1640625,0.810546875,
192.168.1.109,6395,0.107421875,0.13671875,0.751953125,
192.168.1.109,6398,0.115234375,0.115234375,0.708984375,
192.168.1.109,6400,0.11328125,0.083984375,0.673828125,
192.168.1.109,6403,0.107421875,0.052734375,0.650390625,
192.168.1.109,6406,0.091796875,0.0234375,0.62109375,
192.168.1.109,6408,0.099609375,-0.021484375,0.6171875,
192.168.1.109,6411,0.091796875,-0.05859375,0.599609375,
192.168.1.109,6413,0.072265625,-0.076171875,0.5859375,
192.168.1.109,6416,0.0703125,-0.107421875,0.60546875,
192.168.1.109,6418,0.0625,-0.142578125,0.611328125,
192.168.1.109,6421,0.07421875,-0.17578125,0.6328125,
192.168.1.109,6424,0.0625,-0.203125,0.68359375,
192.168.1.109,6426,0.078125,-0.23046875,0.703125,
192.168.1.109,6429,0.068359375,-0.248046875,0.7109375,
192.168.1.109,6431,0.083984375,-0.27734375,0.75390625,
192.168.1.109,6434,0.09375,-0.30078125,0.8046875,
192.168.1.109,6437,0.095703125,-0.328125,0.8203125,
192.168.1.109,6439,0.083984375,-0.333984375,0.845703125,
192.168.1.109,6443,0.078125,-0.357421875,0.916015625,
192.168.1.109,6446,0.091796875,-0.3515625,0.94140625,
192.168.1.109,6448,0.09375,-0.3515625,0.958984375,
192.168.1.109,6451,0.099609375,-0.3515625,0.978515625,
192.168.1.109,6453,0.103515625,-0.33984375,0.990234375,
192.168.1.109,6456,0.099609375,-0.326171875,1.005859375,
192.168.1.109,6458,0.09765625,-0.31640625,1.01171875,
192.168.1.109,6461,0.095703125,-0.310546875,1.033203125,
192.168.1.109,6463,0.091796875,-0.298828125,1.0546875,
192.168.1.109,6466,0.099609375,-0.287109375,1.06640625,
192.168.1.109,6468,0.107421875,-0.26953125,1.09375,
192.168.1.109,6471,0.087890625,-0.25390625,1.099609375,
192.168.1.109,6475,0.087890625,-0.2421875,1.099609375,
192.168.1.109,6477,0.1015625,-0.244140625,1.12890625,
192.168.1.109,6480,0.10546875,-0.23828125,1.107421875,
192.168.1.109,6482,0.11328125,-0.236328125,1.09375,
192.168.1.109,6485,0.119140625,-0.2265625,1.078125,
192.168.1.109,6487,0.115234375,-0.23046875,1.080078125,
192.168.1.109,6490,0.119140625,-0.22265625,1.060546875,
192.168.1.109,6492,0.125,-0.212890625,1.052734375,
192.168.1.109,6495,0.130859375,-0.212890625,1.01171875,
192.168.1.109,6497,0.14453125,-0.212890625,1.013671875,
192.168.1.109,6500,0.138671875,-0.203125,0.998046875,
192.168.1.109,6502,0.11328125,-0.189453125,1.01171875,
192.168.1.109,6505,0.119140625,-0.17578125,0.982421875,
192.168.1.109,6508,0.123046875,-0.154296875,0.96875,
192.168.1.109,6510,0.123046875,-0.1484375,0.953125,
192.168.1.109,6513,0.107421875,-0.119140625,0.923828125,
192.168.1.109,6515,0.12109375,-0.099609375,0.880859375,
192.168.1.109,6518,0.146484375,-0.083984375,0.87890625,
192.168.1.109,6520,0.154296875,-0.0859375,0.8671875,
192.168.1.109,6523,0.1796875,-0.072265625,0.81640625,
192.168.1.109,6525,0.19140625,-0.07421875,0.806640625,
192.168.1.109,6528,0.2109375,-0.064453125,0.796875,
192.168.1.109,6531,0.1953125,-0.052734375,0.822265625,
192.168.1.109,6533,0.18359375,-0.01953125,0.80859375,
192.168.1.109,6536,0.185546875,-0.005859375,0.818359375,
192.168.1.109,6538,0.185546875,0.033203125,0.794921875,
192.168.1.109,6541,0.19921875,0.056640625,0.818359375,
192.168.1.109,6544,0.181640625,0.0703125,0.8359375,
192.168.1.109,6546,0.197265625,0.0703125,0.9375,
192.168.1.109,6549,0.19921875,0.091796875,1.01171875,
192.168.1.109,6553,0.216796875,0.12890625,1.125,
192.168.1.109,6555,0.275390625,0.142578125,1.2265625,
192.168.1.109,6558,0.3046875,0.140625,1.3359375,
192.168.1.109,6562,0.357421875,0.134765625,1.541015625,
192.168.1.109,6566,0.337890625,0.125,1.58984375,
192.168.1.109,6568,0.30078125,0.11328125,1.591796875,
192.168.1.109,6571,0.271484375,0.125,1.541015625,
192.168.1.109,6573,0.240234375,0.11328125,1.478515625,
192.168.1.109,6576,0.203125,0.107421875,1.3984375,
192.168.1.109,6578,0.171875,0.083984375,1.3125,
192.168.1.109,6581,0.162109375,0.0625,1.24609375,
192.168.1.109,6583,0.154296875,0.046875,1.173828125,
192.168.1.109,6586,0.14453125,0.025390625,1.119140625,
192.168.1.109,6588,0.15234375,0.01171875,1.0546875,
192.168.1.109,6591,0.1640625,0.00390625,1.00390625,
192.168.1.109,6593,0.171875,-0.005859375,0.966796875,
192.168.1.109,6596,0.173828125,-0.015625,0.927734375,
192.168.1.109,6598,0.193359375,-0.01953125,0.890625,
192.168.1.109,6601,0.1875,-0.025390625,0.861328125,
192.168.1.109,6603,0.181640625,-0.03515625,0.853515625,
192.168.1.109,6606,0.189453125,-0.044921875,0.84375,
192.168.1.109,6608,0.19140625,-0.05078125,0.84375,
192.168.1.109,6611,0.19921875,-0.05078125,0.8515625,
192.168.1.109,6613,0.203125,-0.056640625,0.86328125,
192.168.1.109,6616,0.2109375,-0.064453125,0.890625,
192.168.1.109,6618,0.19921875,-0.068359375,0.90625,
192.168.1.109,6621,0.185546875,-0.06640625,0.93359375,
192.168.1.109,6624,0.1640625,-0.046875,0.9921875,
192.168.1.109,6626,0.13671875,-0.021484375,1.04296875,
192.168.1.109,6629,0.125,-0.015625,1.060546875,
192.168.1.109,6631,0.12109375,-0.015625,1.091796875,
192.168.1.109,6634,0.119140625,-0.01171875,1.1171875,
192.168.1.109,6636,0.12109375,-0.017578125,1.103515625,
192.168.1.109,6639,0.111328125,-0.009765625,1.11328125,
192.168.1.109,6641,0.1015625,-0.0078125,1.103515625,
192.168.1.109,6644,0.095703125,0.0,1.08203125,
192.168.1.109,6647,0.09765625,0.001953125,1.072265625,
192.168.1.109,6649,0.10546875,0.0078125,1.048828125,
192.168.1.109,6652,0.115234375,0.01171875,1.033203125,
192.168.1.109,6654,0.119140625,0.00390625,1.033203125,
192.168.1.109,6657,0.126953125,0.0,1.048828125,
192.168.1.109,6660,0.14453125,0.00390625,1.072265625,
192.168.1.109,6662,0.146484375,0.017578125,1.072265625,
192.168.1.109,6665,0.14453125,0.017578125,1.07421875,
192.168.1.109,6667,0.1328125,0.02734375,1.119140625,
192.168.1.109,6670,0.1328125,0.0234375,1.107421875,
192.168.1.109,6673,0.08984375,0.00390625,1.138671875,
192.168.1.109,6675,0.08984375,0.0078125,1.189453125,
192.168.1.109,6678,0.09375,0.03515625,1.19140625,
192.168.1.109,6681,0.123046875,0.064453125,1.185546875,
192.168.1.109,6683,0.1640625,0.041015625,1.109375,
192.168.1.109,6687,0.1484375,0.068359375,1.0546875,
192.168.1.109,6690,-0.361328125,0.251953125,0.921875,
192.168.1.109,6692,-0.474609375,0.38671875,0.908203125,
192.168.1.109,6695,-0.3828125,0.14453125,0.74609375,
192.168.1.109,6697,-0.267578125,-0.00390625,0.701171875,
192.168.1.109,6700,-0.125,-0.08203125,0.677734375,
192.168.1.109,6702,0.0,-0.109375,0.67578125,
192.168.1.109,6705,0.111328125,-0.099609375,0.67578125,
192.168.1.109,6709,0.1796875,-0.091796875,0.712890625,
192.168.1.109,6711,0.21484375,-0.09375,0.7578125,
192.168.1.109,6714,0.248046875,-0.095703125,0.798828125,
192.168.1.109,6716,0.26953125,-0.0859375,0.857421875,
192.168.1.109,6719,0.259765625,-0.091796875,0.86328125,
192.168.1.109,6721,0.232421875,-0.0546875,0.90234375,
192.168.1.109,6724,0.248046875,-0.044921875,0.84765625,
192.168.1.109,6726,0.171875,-0.123046875,1.05859375,
192.168.1.109,6729,0.146484375,-0.068359375,1.283203125,
192.168.1.109,6731,0.107421875,-0.05078125,1.203125,
192.168.1.109,6734,0.0390625,-0.044921875,1.09375,
192.168.1.109,6736,-0.0234375,0.103515625,1.154296875,
192.168.1.109,6739,-0.0390625,0.158203125,1.109375,
192.168.1.109,6741,-0.0234375,0.1484375,1.03515625,
192.168.1.109,6744,0.02734375,0.130859375,1.025390625,
192.168.1.109,6746,0.0859375,0.1171875,1.01171875,
192.168.1.109,6749,0.134765625,0.08203125,0.9453125,
192.168.1.109,6752,0.173828125,0.080078125,0.958984375,
192.168.1.109,6754,0.216796875,0.056640625,0.962890625,
192.168.1.109,6757,0.232421875,0.0546875,0.939453125,
192.168.1.109,6759,0.228515625,0.056640625,0.96875,
192.168.1.109,6762,0.22265625,0.041015625,0.982421875,
192.168.1.109,6764,0.203125,0.025390625,0.982421875,
192.168.1.109,6767,0.154296875,0.0078125,1.013671875,
192.168.1.109,6770,0.146484375,-0.00390625,1.009765625,
192.168.1.109,6772,0.125,-0.021484375,1.021484375,
192.168.1.109,6775,0.09765625,-0.017578125,1.015625,
192.168.1.109,6777,0.05078125,-0.01171875,1.0078125,
192.168.1.109,6780,0.021484375,-0.001953125,0.9609375,
192.168.1.109,6782,0.001953125,0.005859375,0.9609375,
192.168.1.109,6785,0.0078125,-0.00390625,0.93359375,
192.168.1.109,6788,0.0078125,-0.00390625,0.921875,
192.168.1.109,6790,0.013671875,-0.01171875,0.91796875,
192.168.1.109,6793,0.052734375,-0.015625,0.892578125,
192.168.1.109,6795,0.06640625,-0.0234375,0.888671875,
192.168.1.109,6798,0.046875,-0.03125,0.921875,
192.168.1.109,6800,0.041015625,-0.017578125,0.92578125,
192.168.1.109,6803,0.041015625,-0.015625,0.93359375,
192.168.1.109,6806,0.056640625,-0.017578125,0.9453125,
192.168.1.109,6810,0.08984375,-0.00390625,0.95703125,
192.168.1.109,6812,0.091796875,0.001953125,0.96484375,
192.168.1.109,6815,0.095703125,0.0078125,0.97265625,
192.168.1.109,6817,0.103515625,0.01171875,0.974609375,
192.168.1.109,6820,0.1015625,0.021484375,0.974609375,
192.168.1.109,6822,0.103515625,0.0234375,0.9765625,
192.168.1.109,6824,0.10546875,0.025390625,0.982421875,
192.168.1.109,6827,0.119140625,0.021484375,0.99609375,
192.168.1.109,6829,0.12890625,0.0234375,0.99609375,
192.168.1.109,6832,0.125,0.0234375,0.982421875,
192.168.1.109,6834,0.125,0.01171875,0.98046875,
192.168.1.109,6838,0.10546875,0.01171875,0.97265625,
192.168.1.109,6841,0.087890625,0.01171875,0.978515625,
192.168.1.109,6843,0.076171875,0.009765625,0.966796875,
192.168.1.109,6846,0.08203125,0.01171875,0.958984375,
192.168.1.109,6849,0.0859375,0.009765625,0.958984375,
192.168.1.109,6851,0.072265625,0.00390625,0.943359375,
192.168.1.109,6854,0.068359375,0.001953125,0.94140625,
192.168.1.109,6856,0.07421875,0.0078125,0.984375,
192.168.1.109,6859,0.08203125,0.0,0.953125,
192.168.1.109,6862,0.076171875,0.009765625,0.96875,
192.168.1.109,6864,0.0625,0.005859375,0.982421875,
192.168.1.109,6867,0.072265625,0.001953125,0.931640625,
192.168.1.109,6869,0.0703125,0.0078125,0.93359375,
192.168.1.109,6873,0.06640625,0.0078125,0.96484375,
192.168.1.109,6876,0.07421875,0.00390625,0.970703125,
192.168.1.109,6878,0.080078125,0.001953125,0.96875,
192.168.1.109,6881,0.087890625,0.0,0.97265625,
192.168.1.109,6883,0.08984375,0.001953125,0.96875,
192.168.1.109,6886,0.091796875,0.00390625,0.96875,
192.168.1.109,6888,0.08984375,0.001953125,0.97265625,
192.168.1.109,6891,0.08984375,0.005859375,0.97265625,
192.168.1.109,6893,0.091796875,0.009765625,0.9609375,
192.168.1.109,6896,0.091796875,0.009765625,0.9609375,
192.168.1.109,6899,0.09375,0.013671875,0.96875,
192.168.1.109,6901,0.09375,0.009765625,0.966796875,
192.168.1.109,6904,0.087890625,0.013671875,0.96875,
192.168.1.109,6906,0.087890625,0.01953125,0.974609375,
192.168.1.109,6909,0.08984375,0.017578125,0.9765625,
192.168.1.109,6911,0.091796875,0.017578125,0.978515625,
192.168.1.109,6914,0.08984375,0.015625,0.9765625,
192.168.1.109,6917,0.091796875,0.009765625,0.978515625,
192.168.1.109,6919,0.09765625,0.005859375,0.98046875,
192.168.1.109,6922,0.09375,0.00390625,0.978515625,
192.168.1.109,6924,0.087890625,0.00390625,0.978515625,
192.168.1.109,6927,0.083984375,0.0,0.98046875,
192.168.1.109,6929,0.08203125,0.005859375,0.97265625,
192.168.1.109,6932,0.078125,0.0078125,0.966796875,
192.168.1.109,6935,0.0703125,0.00390625,0.970703125,
192.168.1.109,6937,0.06640625,0.0,0.990234375,
192.168.1.109,6940,0.080078125,0.0,0.951171875,
192.168.1.109,6942,0.0703125,-0.00390625,0.958984375,
192.168.1.109,6946,0.087890625,0.001953125,0.95703125,
192.168.1.109,6950,0.087890625,0.00390625,0.974609375,
192.168.1.109,6953,0.087890625,-0.009765625,0.982421875,
192.168.1.109,6955,0.083984375,-0.00390625,0.953125,
192.168.1.109,6958,0.076171875,0.005859375,0.953125,
192.168.1.109,6960,0.1015625,0.0078125,0.96484375,
192.168.1.109,6963,0.091796875,0.01171875,0.97265625,
192.168.1.109,6965,0.091796875,0.013671875,0.966796875,
192.168.1.109,6968,0.09375,0.0078125,0.98828125,
192.168.1.109,6970,0.09375,0.00390625,0.998046875,
192.168.1.109,6973,0.083984375,0.00390625,1.001953125,
192.168.1.109,6975,0.0859375,0.00390625,0.9765625,
192.168.1.109,6978,0.0859375,0.005859375,0.98046875,
192.168.1.109,6981,0.087890625,-0.001953125,0.9765625,
192.168.1.109,6983,0.09765625,0.005859375,0.974609375,
192.168.1.109,6986,0.09375,0.005859375,0.958984375,
192.168.1.109,6988,0.072265625,0.001953125,0.958984375,
192.168.1.109,6991,0.091796875,-0.001953125,0.986328125,
192.168.1.109,6993,0.078125,0.0,0.98046875,
192.168.1.109,6996,0.087890625,0.001953125,0.98828125,
192.168.1.109,6998,0.09375,0.0,0.96875,
192.168.1.109,7001,0.083984375,0.001953125,0.9765625,
192.168.1.109,7003,0.0859375,0.001953125,0.955078125,
192.168.1.109,7006,0.091796875,0.0078125,0.955078125,
192.168.1.109,7008,0.091796875,0.001953125,0.970703125,
192.168.1.109,7011,0.078125,0.005859375,0.978515625,
192.168.1.109,7013,0.076171875,0.01171875,0.970703125,
192.168.1.109,7016,0.080078125,0.01171875,0.982421875,
192.168.1.109,7019,0.099609375,0.01171875,0.974609375,
192.168.1.109,7021,0.1015625,-0.001953125,0.982421875,
192.168.1.109,7024,0.08984375,-0.0078125,0.9921875,
192.168.1.109,7026,0.095703125,-0.005859375,0.984375,
192.168.1.109,7029,0.08203125,0.00390625,0.982421875,
192.168.1.109,7031,0.09765625,0.005859375,0.978515625,
192.168.1.109,7034,0.091796875,0.009765625,0.990234375,
192.168.1.109,7036,0.09375,0.005859375,0.982421875,
192.168.1.109,7039,0.078125,0.0078125,0.96484375,
192.168.1.109,7041,0.072265625,0.0078125,0.9609375,
192.168.1.109,7044,0.072265625,0.0078125,0.962890625,
192.168.1.109,7047,0.072265625,0.00390625,0.96875,
192.168.1.109,7049,0.07421875,0.001953125,0.986328125,
192.168.1.109,7052,0.068359375,0.001953125,0.990234375,
192.168.1.109,7054,0.087890625,0.001953125,0.99609375,
192.168.1.109,7057,0.07421875,0.00390625,0.978515625,
192.168.1.109,7060,0.083984375,-0.00390625,0.97265625,
192.168.1.109,7062,0.09765625,-0.00390625,0.970703125,
192.168.1.109,7065,0.08203125,-0.00390625,0.99609375,
192.168.1.109,7067,0.09375,-0.001953125,0.96875,
192.168.1.109,7070,0.109375,0.0078125,0.947265625,
192.168.1.109,7073,0.10546875,0.00390625,0.98046875,
192.168.1.109,7075,0.087890625,0.009765625,0.978515625,
192.168.1.109,7078,0.083984375,0.00390625,0.94140625,
192.168.1.109,7082,0.0625,0.009765625,0.97265625,
192.168.1.109,7084,0.083984375,0.009765625,0.978515625,
192.168.1.109,7087,0.083984375,0.009765625,0.9765625,
192.168.1.109,7089,0.087890625,0.0078125,0.974609375,
192.168.1.109,7092,0.08203125,0.0078125,0.9765625,
192.168.1.109,7094,0.083984375,0.0078125,0.96484375,
192.168.1.109,7097,0.091796875,0.0078125,0.96875,
192.168.1.109,7099,0.095703125,0.009765625,0.94921875,
192.168.1.109,7103,0.09765625,0.00390625,0.978515625,
192.168.1.109,7106,0.078125,0.001953125,0.978515625,
192.168.1.109,7108,0.08203125,0.025390625,0.97265625,
192.168.1.109,7111,0.078125,0.009765625,0.9609375,
192.168.1.109,7113,0.1015625,-0.001953125,0.9609375,
192.168.1.109,7116,0.091796875,0.0078125,0.9609375,
192.168.1.109,7118,0.10546875,0.009765625,0.921875,
192.168.1.109,7121,0.095703125,0.017578125,0.923828125,
192.168.1.109,7123,0.083984375,0.01953125,0.94921875,
192.168.1.109,7126,0.107421875,0.0078125,0.970703125,
192.168.1.109,7128,0.095703125,0.00390625,0.982421875,
192.168.1.109,7131,0.109375,0.00390625,0.966796875,
192.168.1.109,7133,0.107421875,-0.001953125,0.955078125,
192.168.1.109,7136,0.09765625,0.0078125,0.95703125,
192.168.1.109,7138,0.09375,0.013671875,0.958984375,
192.168.1.109,7141,0.0703125,0.01171875,0.97265625,
192.168.1.109,7144,0.083984375,0.009765625,0.982421875,
192.168.1.109,7146,0.078125,0.01171875,0.98046875,
192.168.1.109,7149,0.078125,0.001953125,0.953125,
192.168.1.109,7152,0.05078125,0.021484375,0.962890625,
192.168.1.109,7154,0.080078125,0.013671875,0.958984375,
192.168.1.109,7157,0.1015625,0.013671875,0.95703125,
192.168.1.109,7159,0.107421875,0.01171875,0.931640625,
192.168.1.109,7163,0.1015625,0.0234375,0.953125,
192.168.1.109,7166,0.08203125,0.009765625,0.958984375,
192.168.1.109,7168,0.0859375,0.009765625,0.96875,
192.168.1.109,7171,0.078125,0.00390625,0.974609375,
192.168.1.109,7174,0.08203125,0.00390625,0.96484375,
192.168.1.109,7176,0.078125,0.0078125,0.974609375,
192.168.1.109,7179,0.08203125,0.01171875,0.9609375,
192.168.1.109,7181,0.08203125,0.009765625,0.966796875,
192.168.1.109,7184,0.08203125,0.01171875,0.9921875,
192.168.1.109,7186,0.080078125,0.005859375,0.990234375,
192.168.1.109,7189,0.087890625,0.01171875,0.98828125,
192.168.1.109,7192,0.083984375,0.01171875,0.9765625,
192.168.1.109,7194,0.09375,0.0078125,0.98828125,
192.168.1.109,7197,0.076171875,0.00390625,0.990234375,
192.168.1.109,7199,0.0703125,0.005859375,0.962890625,
192.168.1.109,7202,0.0859375,0.005859375,0.986328125,
192.168.1.109,7205,0.08984375,0.009765625,0.98046875,
192.168.1.109,7207,0.08984375,0.013671875,0.966796875,
192.168.1.109,7210,0.076171875,0.009765625,0.93359375,
192.168.1.109,7212,0.068359375,0.005859375,0.94140625,
192.168.1.109,7215,0.076171875,-0.001953125,0.978515625,
192.168.1.109,7219,0.0546875,0.0078125,0.974609375,
192.168.1.109,7221,0.078125,0.00390625,0.9765625,
192.168.1.109,7224,0.0859375,0.00390625,0.955078125,
192.168.1.109,7226,0.08203125,-0.001953125,0.955078125,
192.168.1.109,7229,0.080078125,0.0,0.97265625,
192.168.1.109,7233,0.0703125,0.001953125,0.984375,
192.168.1.109,7235,0.095703125,-0.001953125,0.958984375,
